(0.000) BEGIN; args=None; alias=default
(0.000) SELECT "auth_user"."id" AS "id" FROM "auth_user" INNER JOIN "projeng_project_assigned_engineers" ON ("auth_user"."id" = "projeng_project_assigned_engineers"."user_id") WHERE "projeng_project_assigned_engineers"."project_id" = 106; args=(106,); alias=default
(0.000) UPDATE "projeng_project" SET "prn" = 'PRNtest2', "name" = 'Concreating of Roads-GAD', "description" = 'Test2', "barangay" = 'Magugpo East', "project_cost" = 1000000.00, "source_of_funds" = '20% Development Fund 2024', "status" = 'in_progress', "latitude" = 7.447129577251773, "longitude" = 125.82091212272645, "start_date" = '2024-12-31'::date, "end_date" = '2025-12-30'::date, "image" = 'project_images/road_CqZgkEj.webp', "created_by_id" = 2, "created_at" = '2025-05-25T18:45:47.462000+00:00'::timestamptz, "updated_at" = '2025-11-17T06:57:54.150953+00:00'::timestamptz, "last_update" = NULL, "progress" = 0, "project_type_id" = NULL, "zone_type" = NULL, "zone_validated" = false WHERE "projeng_project"."id" = 106; args=('PRNtest2', 'Concreating of Roads-GAD', 'Test2', 'Magugpo East', Decimal('1000000.00'), '20% Development Fund 2024', 'in_progress', 7.447129577251773, 125.82091212272645, datetime.date(2024, 12, 31), datetime.date(2025, 12, 30), 'project_images/road_CqZgkEj.webp', 2, datetime.datetime(2025, 5, 25, 18, 45, 47, 462000, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 11, 17, 6, 57, 54, 150953, tzinfo=datetime.timezone.utc), 0, False, 106); alias=default
(0.000) SELECT "auth_user"."id" AS "id" FROM "auth_user" INNER JOIN "projeng_project_assigned_engineers" ON ("auth_user"."id" = "projeng_project_assigned_engineers"."user_id") WHERE "projeng_project_assigned_engineers"."project_id" = 106; args=(106,); alias=default
(0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2 LIMIT 21; args=(2,); alias=default
notify_head_engineers: Function called, check_duplicates=True
(0.000) SELECT COUNT(*) FROM (SELECT DISTINCT "auth_user"."id" AS "col1", "auth_user"."password" AS "col2", "auth_user"."last_login" AS "col3", "auth_user"."is_superuser" AS "col4", "auth_user"."username" AS "col5", "auth_user"."first_name" AS "col6", "auth_user"."last_name" AS "col7", "auth_user"."email" AS "col8", "auth_user"."is_staff" AS "col9", "auth_user"."is_active" AS "col10", "auth_user"."date_joined" AS "col11" FROM "auth_user" INNER JOIN "auth_user_groups" ON ("auth_user"."id" = "auth_user_groups"."user_id") INNER JOIN "auth_group" ON ("auth_user_groups"."group_id" = "auth_group"."id") WHERE "auth_group"."name" = 'Head Engineer') subquery; args=('Head Engineer',); alias=default
notify_head_engineers: Found 2 Head Engineer(s)
(0.000) SELECT DISTINCT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" INNER JOIN "auth_user_groups" ON ("auth_user"."id" = "auth_user_groups"."user_id") INNER JOIN "auth_group" ON ("auth_user_groups"."group_id" = "auth_group"."id") WHERE "auth_group"."name" = 'Head Engineer'; args=('Head Engineer',); alias=default
(0.016) SELECT 1 AS "a" FROM "projeng_notification" WHERE ("projeng_notification"."created_at" >= '2025-11-17T06:57:44.156954+00:00'::timestamptz AND "projeng_notification"."message" = 'Project budget updated: Concreating of Roads-GAD (PRN: PRNtest2) changed from \u20b11,000,000.00 to \u20b11,000,000.00 by headeng' AND "projeng_notification"."recipient_id" = 1) LIMIT 1; args=(1, datetime.datetime(2025, 11, 17, 6, 57, 44, 156954, tzinfo=datetime.timezone.utc), 'Project budget updated: Concreating of Roads-GAD (PRN: PRNtest2) changed from \u20b11,000,000.00 to \u20b11,000,000.00 by headeng', 1); alias=default
(0.000) SELECT 1 AS "a" FROM "projeng_notification" WHERE ("projeng_notification"."created_at" >= '2025-11-17T06:57:44.158455+00:00'::timestamptz AND "projeng_notification"."message" = 'Project budget updated: Concreating of Roads-GAD (PRN: PRNtest2) changed from \u20b11,000,000.00 to \u20b11,000,000.00 by headeng' AND "projeng_notification"."recipient_id" = 2) LIMIT 1; args=(1, datetime.datetime(2025, 11, 17, 6, 57, 44, 158455, tzinfo=datetime.timezone.utc), 'Project budget updated: Concreating of Roads-GAD (PRN: PRNtest2) changed from \u20b11,000,000.00 to \u20b11,000,000.00 by headeng', 2); alias=default
(0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."is_superuser"; args=(); alias=default
(0.000) SELECT 1 AS "a" FROM "projeng_notification" WHERE ("projeng_notification"."created_at" >= '2025-11-17T06:57:44.160455+00:00'::timestamptz AND "projeng_notification"."message" = 'Project budget updated: Concreating of Roads-GAD (PRN: PRNtest2) changed from \u20b11,000,000.00 to \u20b11,000,000.00 by headeng' AND "projeng_notification"."recipient_id" = 1) LIMIT 1; args=(1, datetime.datetime(2025, 11, 17, 6, 57, 44, 160455, tzinfo=datetime.timezone.utc), 'Project budget updated: Concreating of Roads-GAD (PRN: PRNtest2) changed from \u20b11,000,000.00 to \u20b11,000,000.00 by headeng', 1); alias=default
(0.000) SELECT 1 AS "a" FROM "projeng_notification" WHERE ("projeng_notification"."created_at" >= '2025-11-17T06:57:44.161455+00:00'::timestamptz AND "projeng_notification"."message" = 'Project budget updated: Concreating of Roads-GAD (PRN: PRNtest2) changed from \u20b11,000,000.00 to \u20b11,000,000.00 by headeng' AND "projeng_notification"."recipient_id" = 2) LIMIT 1; args=(1, datetime.datetime(2025, 11, 17, 6, 57, 44, 161455, tzinfo=datetime.timezone.utc), 'Project budget updated: Concreating of Roads-GAD (PRN: PRNtest2) changed from \u20b11,000,000.00 to \u20b11,000,000.00 by headeng', 2); alias=default
(0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" INNER JOIN "projeng_project_assigned_engineers" ON ("auth_user"."id" = "projeng_project_assigned_engineers"."user_id") WHERE "projeng_project_assigned_engineers"."project_id" = 106; args=(106,); alias=default
(0.000) SELECT "auth_user"."id" AS "id" FROM "auth_user" INNER JOIN "monitoring_project_assigned_engineers" ON ("auth_user"."id" = "monitoring_project_assigned_engineers"."user_id") WHERE "monitoring_project_assigned_engineers"."project_id" = 131; args=(131,); alias=default
(0.000) INSERT INTO "monitoring_project_assigned_engineers" ("project_id", "user_id") VALUES (131, 2) ON CONFLICT DO NOTHING; args=(131, 2); alias=default
(0.000) SELECT "auth_user"."id" AS "id" FROM "auth_user" INNER JOIN "projeng_project_assigned_engineers" ON ("auth_user"."id" = "projeng_project_assigned_engineers"."user_id") WHERE "projeng_project_assigned_engineers"."project_id" = 106; args=(106,); alias=default
(0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."username" = 'headeng' LIMIT 21; args=('headeng',); alias=default
(0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."username" = 'projeng1' LIMIT 21; args=('projeng1',); alias=default
(0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."username" = 'headeng' LIMIT 21; args=('headeng',); alias=default
(0.000) SELECT "projeng_project"."id", "projeng_project"."prn", "projeng_project"."name", "projeng_project"."description", "projeng_project"."barangay", "projeng_project"."project_cost", "projeng_project"."source_of_funds", "projeng_project"."status", "projeng_project"."latitude", "projeng_project"."longitude", "projeng_project"."start_date", "projeng_project"."end_date", "projeng_project"."image", "projeng_project"."created_by_id", "projeng_project"."created_at", "projeng_project"."updated_at", "projeng_project"."last_update", "projeng_project"."progress", "projeng_project"."project_type_id", "projeng_project"."zone_type", "projeng_project"."zone_validated" FROM "projeng_project" WHERE "projeng_project"."id" = 107 LIMIT 21; args=(107,); alias=default
(0.000) SELECT "auth_user"."id" AS "id" FROM "auth_user" INNER JOIN "projeng_project_assigned_engineers" ON ("auth_user"."id" = "projeng_project_assigned_engineers"."user_id") WHERE "projeng_project_assigned_engineers"."project_id" = 107; args=(107,); alias=default
(0.000) UPDATE "projeng_project" SET "prn" = 'PRNtest3', "name" = 'Water tank', "description" = 'Test3', "barangay" = 'Magugpo Poblacion', "project_cost" = 1000000.00, "source_of_funds" = '20% Development Fund 2024', "status" = 'in_progress', "latitude" = 7.445969996976031, "longitude" = 125.80459356307985, "start_date" = '2024-12-31'::date, "end_date" = '2025-12-30'::date, "image" = 'project_images/palengke_XbRchN3.webp', "created_by_id" = 2, "created_at" = '2025-05-25T18:46:19.032000+00:00'::timestamptz, "updated_at" = '2025-05-25T18:46:19.808000+00:00'::timestamptz, "last_update" = NULL, "progress" = 0, "project_type_id" = NULL, "zone_type" = NULL, "zone_validated" = false WHERE "projeng_project"."id" = 107; args=('PRNtest3', 'Water tank', 'Test3', 'Magugpo Poblacion', Decimal('1000000.00'), '20% Development Fund 2024', 'in_progress', 7.445969996976031, 125.80459356307985, datetime.date(2024, 12, 31), datetime.date(2025, 12, 30), 'project_images/palengke_XbRchN3.webp', 2, datetime.datetime(2025, 5, 25, 18, 46, 19, 32000, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 5, 25, 18, 46, 19, 808000, tzinfo=datetime.timezone.utc), 0, False, 107); alias=default
(0.000) SELECT "monitoring_project"."id", "monitoring_project"."prn", "monitoring_project"."barangay", "monitoring_project"."project_cost", "monitoring_project"."source_of_funds", "monitoring_project"."start_date", "monitoring_project"."end_date", "monitoring_project"."name", "monitoring_project"."description", "monitoring_project"."status", "monitoring_project"."progress", "monitoring_project"."latitude", "monitoring_project"."longitude", "monitoring_project"."created_at", "monitoring_project"."updated_at", "monitoring_project"."image" FROM "monitoring_project" WHERE "monitoring_project"."prn" = 'PRNtest3' LIMIT 21; args=('PRNtest3',); alias=default
(0.000) UPDATE "monitoring_project" SET "barangay" = 'Magugpo Poblacion', "project_cost" = '1000000.00', "source_of_funds" = '20% Development Fund 2024', "start_date" = '2024-12-31'::date, "end_date" = '2025-12-30'::date, "name" = 'Water tank', "description" = 'Test3', "status" = 'in_progress', "latitude" = 7.445969996976031, "longitude" = 125.80459356307985, "updated_at" = '2025-11-17T06:57:54.171957+00:00'::timestamptz, "image" = 'project_images/palengke_XbRchN3.webp' WHERE "monitoring_project"."id" = 132; args=('Magugpo Poblacion', '1000000.00', '20% Development Fund 2024', datetime.date(2024, 12, 31), datetime.date(2025, 12, 30), 'Water tank', 'Test3', 'in_progress', 7.445969996976031, 125.80459356307985, datetime.datetime(2025, 11, 17, 6, 57, 54, 171957, tzinfo=datetime.timezone.utc), 'project_images/palengke_XbRchN3.webp', 132); alias=default
(0.000) SELECT "projeng_project"."id", "projeng_project"."prn", "projeng_project"."name", "projeng_project"."description", "projeng_project"."barangay", "projeng_project"."project_cost", "projeng_project"."source_of_funds", "projeng_project"."status", "projeng_project"."latitude", "projeng_project"."longitude", "projeng_project"."start_date", "projeng_project"."end_date", "projeng_project"."image", "projeng_project"."created_by_id", "projeng_project"."created_at", "projeng_project"."updated_at", "projeng_project"."last_update", "projeng_project"."progress", "projeng_project"."project_type_id", "projeng_project"."zone_type", "projeng_project"."zone_validated" FROM "projeng_project" WHERE "projeng_project"."prn" = 'PRNtest3' LIMIT 21; args=('PRNtest3',); alias=default
(0.000) SELECT "projeng_project"."id", "projeng_project"."prn", "projeng_project"."name", "projeng_project"."description", "projeng_project"."barangay", "projeng_project"."project_cost", "projeng_project"."source_of_funds", "projeng_project"."status", "projeng_project"."latitude", "projeng_project"."longitude", "projeng_project"."start_date", "projeng_project"."end_date", "projeng_project"."image", "projeng_project"."created_by_id", "projeng_project"."created_at", "projeng_project"."updated_at", "projeng_project"."last_update", "projeng_project"."progress", "projeng_project"."project_type_id", "projeng_project"."zone_type", "projeng_project"."zone_validated" FROM "projeng_project" WHERE "projeng_project"."id" = 107 LIMIT 21; args=(107,); alias=default
(0.000) SELECT "auth_user"."id" AS "id" FROM "auth_user" INNER JOIN "projeng_project_assigned_engineers" ON ("auth_user"."id" = "projeng_project_assigned_engineers"."user_id") WHERE "projeng_project_assigned_engineers"."project_id" = 107; args=(107,); alias=default
(0.000) UPDATE "projeng_project" SET "prn" = 'PRNtest3', "name" = 'Water tank', "description" = 'Test3', "barangay" = 'Magugpo Poblacion', "project_cost" = 1000000.00, "source_of_funds" = '20% Development Fund 2024', "status" = 'in_progress', "latitude" = 7.445969996976031, "longitude" = 125.80459356307985, "start_date" = '2024-12-31'::date, "end_date" = '2025-12-30'::date, "image" = 'project_images/palengke_XbRchN3.webp', "created_by_id" = 2, "created_at" = '2025-05-25T18:46:19.032000+00:00'::timestamptz, "updated_at" = '2025-11-17T06:57:54.175958+00:00'::timestamptz, "last_update" = NULL, "progress" = 0, "project_type_id" = NULL, "zone_type" = NULL, "zone_validated" = false WHERE "projeng_project"."id" = 107; args=('PRNtest3', 'Water tank', 'Test3', 'Magugpo Poblacion', Decimal('1000000.00'), '20% Development Fund 2024', 'in_progress', 7.445969996976031, 125.80459356307985, datetime.date(2024, 12, 31), datetime.date(2025, 12, 30), 'project_images/palengke_XbRchN3.webp', 2, datetime.datetime(2025, 5, 25, 18, 46, 19, 32000, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 11, 17, 6, 57, 54, 175958, tzinfo=datetime.timezone.utc), 0, False, 107); alias=default
(0.000) SELECT "auth_user"."id" AS "id" FROM "auth_user" INNER JOIN "projeng_project_assigned_engineers" ON ("auth_user"."id" = "projeng_project_assigned_engineers"."user_id") WHERE "projeng_project_assigned_engineers"."project_id" = 107; args=(107,); alias=default
(0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2 LIMIT 21; args=(2,); alias=default
notify_head_engineers: Function called, check_duplicates=True
(0.000) SELECT COUNT(*) FROM (SELECT DISTINCT "auth_user"."id" AS "col1", "auth_user"."password" AS "col2", "auth_user"."last_login" AS "col3", "auth_user"."is_superuser" AS "col4", "auth_user"."username" AS "col5", "auth_user"."first_name" AS "col6", "auth_user"."last_name" AS "col7", "auth_user"."email" AS "col8", "auth_user"."is_staff" AS "col9", "auth_user"."is_active" AS "col10", "auth_user"."date_joined" AS "col11" FROM "auth_user" INNER JOIN "auth_user_groups" ON ("auth_user"."id" = "auth_user_groups"."user_id") INNER JOIN "auth_group" ON ("auth_user_groups"."group_id" = "auth_group"."id") WHERE "auth_group"."name" = 'Head Engineer') subquery; args=('Head Engineer',); alias=default
notify_head_engineers: Found 2 Head Engineer(s)
(0.000) SELECT DISTINCT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" INNER JOIN "auth_user_groups" ON ("auth_user"."id" = "auth_user_groups"."user_id") INNER JOIN "auth_group" ON ("auth_user_groups"."group_id" = "auth_group"."id") WHERE "auth_group"."name" = 'Head Engineer'; args=('Head Engineer',); alias=default
(0.000) SELECT 1 AS "a" FROM "projeng_notification" WHERE ("projeng_notification"."created_at" >= '2025-11-17T06:57:44.181459+00:00'::timestamptz AND "projeng_notification"."message" = 'Project budget updated: Water tank (PRN: PRNtest3) changed from \u20b11,000,000.00 to \u20b11,000,000.00 by headeng' AND "projeng_notification"."recipient_id" = 1) LIMIT 1; args=(1, datetime.datetime(2025, 11, 17, 6, 57, 44, 181459, tzinfo=datetime.timezone.utc), 'Project budget updated: Water tank (PRN: PRNtest3) changed from \u20b11,000,000.00 to \u20b11,000,000.00 by headeng', 1); alias=default
(0.000) SELECT 1 AS "a" FROM "projeng_notification" WHERE ("projeng_notification"."created_at" >= '2025-11-17T06:57:44.182959+00:00'::timestamptz AND "projeng_notification"."message" = 'Project budget updated: Water tank (PRN: PRNtest3) changed from \u20b11,000,000.00 to \u20b11,000,000.00 by headeng' AND "projeng_notification"."recipient_id" = 2) LIMIT 1; args=(1, datetime.datetime(2025, 11, 17, 6, 57, 44, 182959, tzinfo=datetime.timezone.utc), 'Project budget updated: Water tank (PRN: PRNtest3) changed from \u20b11,000,000.00 to \u20b11,000,000.00 by headeng', 2); alias=default
(0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."is_superuser"; args=(); alias=default
(0.000) SELECT 1 AS "a" FROM "projeng_notification" WHERE ("projeng_notification"."created_at" >= '2025-11-17T06:57:44.184460+00:00'::timestamptz AND "projeng_notification"."message" = 'Project budget updated: Water tank (PRN: PRNtest3) changed from \u20b11,000,000.00 to \u20b11,000,000.00 by headeng' AND "projeng_notification"."recipient_id" = 1) LIMIT 1; args=(1, datetime.datetime(2025, 11, 17, 6, 57, 44, 184460, tzinfo=datetime.timezone.utc), 'Project budget updated: Water tank (PRN: PRNtest3) changed from \u20b11,000,000.00 to \u20b11,000,000.00 by headeng', 1); alias=default
(0.000) SELECT 1 AS "a" FROM "projeng_notification" WHERE ("projeng_notification"."created_at" >= '2025-11-17T06:57:44.185459+00:00'::timestamptz AND "projeng_notification"."message" = 'Project budget updated: Water tank (PRN: PRNtest3) changed from \u20b11,000,000.00 to \u20b11,000,000.00 by headeng' AND "projeng_notification"."recipient_id" = 2) LIMIT 1; args=(1, datetime.datetime(2025, 11, 17, 6, 57, 44, 185459, tzinfo=datetime.timezone.utc), 'Project budget updated: Water tank (PRN: PRNtest3) changed from \u20b11,000,000.00 to \u20b11,000,000.00 by headeng', 2); alias=default
(0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" INNER JOIN "projeng_project_assigned_engineers" ON ("auth_user"."id" = "projeng_project_assigned_engineers"."user_id") WHERE "projeng_project_assigned_engineers"."project_id" = 107; args=(107,); alias=default
(0.016) SELECT "auth_user"."id" AS "id" FROM "auth_user" INNER JOIN "monitoring_project_assigned_engineers" ON ("auth_user"."id" = "monitoring_project_assigned_engineers"."user_id") WHERE "monitoring_project_assigned_engineers"."project_id" = 132; args=(132,); alias=default
(0.000) INSERT INTO "monitoring_project_assigned_engineers" ("project_id", "user_id") VALUES (132, 2) ON CONFLICT DO NOTHING; args=(132, 2); alias=default
(0.000) SELECT "auth_user"."id" AS "id" FROM "auth_user" INNER JOIN "projeng_project_assigned_engineers" ON ("auth_user"."id" = "projeng_project_assigned_engineers"."user_id") WHERE "projeng_project_assigned_engineers"."project_id" = 107; args=(107,); alias=default
(0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."username" = 'headeng' LIMIT 21; args=('headeng',); alias=default
(0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."username" = 'projeng1' LIMIT 21; args=('projeng1',); alias=default
(0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."username" = 'headeng' LIMIT 21; args=('headeng',); alias=default
(0.000) SELECT "projeng_project"."id", "projeng_project"."prn", "projeng_project"."name", "projeng_project"."description", "projeng_project"."barangay", "projeng_project"."project_cost", "projeng_project"."source_of_funds", "projeng_project"."status", "projeng_project"."latitude", "projeng_project"."longitude", "projeng_project"."start_date", "projeng_project"."end_date", "projeng_project"."image", "projeng_project"."created_by_id", "projeng_project"."created_at", "projeng_project"."updated_at", "projeng_project"."last_update", "projeng_project"."progress", "projeng_project"."project_type_id", "projeng_project"."zone_type", "projeng_project"."zone_validated" FROM "projeng_project" WHERE "projeng_project"."id" = 108 LIMIT 21; args=(108,); alias=default
(0.000) SELECT "auth_user"."id" AS "id" FROM "auth_user" INNER JOIN "projeng_project_assigned_engineers" ON ("auth_user"."id" = "projeng_project_assigned_engineers"."user_id") WHERE "projeng_project_assigned_engineers"."project_id" = 108; args=(108,); alias=default
(0.000) UPDATE "projeng_project" SET "prn" = 'PRNtest4', "name" = 'Street Lights', "description" = 'Test4', "barangay" = 'Magugpo West', "project_cost" = 1000000.00, "source_of_funds" = '20% Development Fund 2024', "status" = 'in_progress', "latitude" = 7.459017757640618, "longitude" = 125.8029091358185, "start_date" = '2024-12-31'::date, "end_date" = '2025-12-30'::date, "image" = 'project_images/camela.webp', "created_by_id" = 2, "created_at" = '2025-05-25T18:46:51.092000+00:00'::timestamptz, "updated_at" = '2025-05-25T18:46:51.840000+00:00'::timestamptz, "last_update" = NULL, "progress" = 0, "project_type_id" = NULL, "zone_type" = NULL, "zone_validated" = false WHERE "projeng_project"."id" = 108; args=('PRNtest4', 'Street Lights', 'Test4', 'Magugpo West', Decimal('1000000.00'), '20% Development Fund 2024', 'in_progress', 7.459017757640618, 125.8029091358185, datetime.date(2024, 12, 31), datetime.date(2025, 12, 30), 'project_images/camela.webp', 2, datetime.datetime(2025, 5, 25, 18, 46, 51, 92000, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 5, 25, 18, 46, 51, 840000, tzinfo=datetime.timezone.utc), 0, False, 108); alias=default
(0.000) SELECT "monitoring_project"."id", "monitoring_project"."prn", "monitoring_project"."barangay", "monitoring_project"."project_cost", "monitoring_project"."source_of_funds", "monitoring_project"."start_date", "monitoring_project"."end_date", "monitoring_project"."name", "monitoring_project"."description", "monitoring_project"."status", "monitoring_project"."progress", "monitoring_project"."latitude", "monitoring_project"."longitude", "monitoring_project"."created_at", "monitoring_project"."updated_at", "monitoring_project"."image" FROM "monitoring_project" WHERE "monitoring_project"."prn" = 'PRNtest4' LIMIT 21; args=('PRNtest4',); alias=default
(0.000) UPDATE "monitoring_project" SET "barangay" = 'Magugpo West', "project_cost" = '1000000.00', "source_of_funds" = '20% Development Fund 2024', "start_date" = '2024-12-31'::date, "end_date" = '2025-12-30'::date, "name" = 'Street Lights', "description" = 'Test4', "status" = 'in_progress', "latitude" = 7.459017757640618, "longitude" = 125.8029091358185, "updated_at" = '2025-11-17T06:57:54.196962+00:00'::timestamptz, "image" = 'project_images/camela.webp' WHERE "monitoring_project"."id" = 133; args=('Magugpo West', '1000000.00', '20% Development Fund 2024', datetime.date(2024, 12, 31), datetime.date(2025, 12, 30), 'Street Lights', 'Test4', 'in_progress', 7.459017757640618, 125.8029091358185, datetime.datetime(2025, 11, 17, 6, 57, 54, 196962, tzinfo=datetime.timezone.utc), 'project_images/camela.webp', 133); alias=default
(0.000) SELECT "projeng_project"."id", "projeng_project"."prn", "projeng_project"."name", "projeng_project"."description", "projeng_project"."barangay", "projeng_project"."project_cost", "projeng_project"."source_of_funds", "projeng_project"."status", "projeng_project"."latitude", "projeng_project"."longitude", "projeng_project"."start_date", "projeng_project"."end_date", "projeng_project"."image", "projeng_project"."created_by_id", "projeng_project"."created_at", "projeng_project"."updated_at", "projeng_project"."last_update", "projeng_project"."progress", "projeng_project"."project_type_id", "projeng_project"."zone_type", "projeng_project"."zone_validated" FROM "projeng_project" WHERE "projeng_project"."prn" = 'PRNtest4' LIMIT 21; args=('PRNtest4',); alias=default
(0.000) SELECT "projeng_project"."id", "projeng_project"."prn", "projeng_project"."name", "projeng_project"."description", "projeng_project"."barangay", "projeng_project"."project_cost", "projeng_project"."source_of_funds", "projeng_project"."status", "projeng_project"."latitude", "projeng_project"."longitude", "projeng_project"."start_date", "projeng_project"."end_date", "projeng_project"."image", "projeng_project"."created_by_id", "projeng_project"."created_at", "projeng_project"."updated_at", "projeng_project"."last_update", "projeng_project"."progress", "projeng_project"."project_type_id", "projeng_project"."zone_type", "projeng_project"."zone_validated" FROM "projeng_project" WHERE "projeng_project"."id" = 108 LIMIT 21; args=(108,); alias=default
(0.000) SELECT "auth_user"."id" AS "id" FROM "auth_user" INNER JOIN "projeng_project_assigned_engineers" ON ("auth_user"."id" = "projeng_project_assigned_engineers"."user_id") WHERE "projeng_project_assigned_engineers"."project_id" = 108; args=(108,); alias=default
(0.000) UPDATE "projeng_project" SET "prn" = 'PRNtest4', "name" = 'Street Lights', "description" = 'Test4', "barangay" = 'Magugpo West', "project_cost" = 1000000.00, "source_of_funds" = '20% Development Fund 2024', "status" = 'in_progress', "latitude" = 7.459017757640618, "longitude" = 125.8029091358185, "start_date" = '2024-12-31'::date, "end_date" = '2025-12-30'::date, "image" = 'project_images/camela.webp', "created_by_id" = 2, "created_at" = '2025-05-25T18:46:51.092000+00:00'::timestamptz, "updated_at" = '2025-11-17T06:57:54.199962+00:00'::timestamptz, "last_update" = NULL, "progress" = 0, "project_type_id" = NULL, "zone_type" = NULL, "zone_validated" = false WHERE "projeng_project"."id" = 108; args=('PRNtest4', 'Street Lights', 'Test4', 'Magugpo West', Decimal('1000000.00'), '20% Development Fund 2024', 'in_progress', 7.459017757640618, 125.8029091358185, datetime.date(2024, 12, 31), datetime.date(2025, 12, 30), 'project_images/camela.webp', 2, datetime.datetime(2025, 5, 25, 18, 46, 51, 92000, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 11, 17, 6, 57, 54, 199962, tzinfo=datetime.timezone.utc), 0, False, 108); alias=default
(0.000) SELECT "auth_user"."id" AS "id" FROM "auth_user" INNER JOIN "projeng_project_assigned_engineers" ON ("auth_user"."id" = "projeng_project_assigned_engineers"."user_id") WHERE "projeng_project_assigned_engineers"."project_id" = 108; args=(108,); alias=default
(0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2 LIMIT 21; args=(2,); alias=default
